🇨🇳央视IPV6,#genre#
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
千禧經典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
日本全天新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
i-Fun動漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8
viutv99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
viutv696,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
東森新聞,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
Animax-HK,http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
France24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
LoveNatureHD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
NHKWorld-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
NickJr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
ROCKAction,http://aktv.top/AKTV/live/aktv3/rockaction/AKTV.m3u8
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
無線衛星新聞台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
28AI智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
Channel5HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
Channel8HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
ChannelUHD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
myTVSUPER18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCKAction,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVBPlus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亞洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新聞台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
千禧經典台(HK),http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
日本全天新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
無線新聞台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8
i-Fun動漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8
LoveNatureHD,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
Now爆谷台,http://aktv.top/AKTV/live/aktv2/now-1/AKTV.m3u8
viutv99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
viutv696,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
東森新聞,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
AstroAEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
AstroiQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8
AstroXingHe,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8
France24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8
LoveNatureHD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8
NHKWorld-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8
NHK東京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8
NickJr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
無線衛星新聞台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
翡翠台4K,http://aktv.top/AKTV/live/aktv3/4k/AKTV.m3u8


🏆体育频道,#genre#
纬来篮球,http://cloud.yumixiu768.com/tmp/123.m3u8
纬来篮球,http://epg.pw/stream/65161be2ecd7c7b2e054dbac30922b2673b4eff6497b77c71bb81215aa826cc4.m3u8
魅力足球,mitv://generationnexxxt.com:19806/ca7a1a18635e453a9a77e5fd5d425e89
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
红牛TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
五星体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000007
广东体育,mitv://generationnexxxt.com:19806/bb744a1252da46a6a2ae5546f4da7c72
FOX体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7323/index.m3u8
SkySportsGolf,mitv://generationnexxxt.com:19806/65791ef9000e6a67316403ad31ad3930
SkySportsFootball,mitv://generationnexxxt.com:19806/65791ef900094e3c3164026476a47cd3
AstroArena,mitv://generationnexxxt.com:19806/c046c74b43184a9bac5b0e402944aca5
AstroSuperSport,mitv://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa
AstroSuperSport2,mitv://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0
AstroSuperSport3,mitv://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435
AstroSuperSport4,mitv://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e
beINSports3,mitv://generationnexxxt.com:19806/83bd4463c62048dea6aafba5e1a81b23
WWE,mitv://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a
纬来育乐台,mitv://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育台,mitv://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
ELEVEN体育1台,mitv://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
Z频道,mitv://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
JSports1,mitv://generationnexxxt.com:19806/3bf47ad3b3514230bd24efe7178aee5e
JSports2,mitv://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595
JSports3,mitv://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5
JSports4,mitv://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c
SkynetSportsHD,mitv://generationnexxxt.com:19806/64f03b7d000cf732ac3d879228791c70
SkynetSports2,mitv://generationnexxxt.com:19806/64f03b7e0004ca5cac3d89676c3c51df
SkynetSports5,mitv://generationnexxxt.com:19806/64f03b7f0003688dac3d8cf1521c6e9f
SkynetSports6,mitv://generationnexxxt.com:19806/64f03b7e000b23c7ac3d8b0d775b55a1
FightSports,mitv://generationnexxxt.com:19806/7375a5f151c047b294a8e8c6ddad178d
ESPN,mitv://generationnexxxt.com:19806/2436baa9e481444fa785298d5931bdba
HKC18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,mitv://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACESportStars,mitv://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,mitv://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,mitv://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,mitv://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,mitv://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯无限台,mitv://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,mitv://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
SPOTV,mitv://generationnexxxt.com:19806/60ad67b765414b32882a24ce6c63808a
博斯运动,mitv://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育2台,mitv://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,mitv://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,mitv://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
beINSports,mitv://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644
TechStorm,mitv://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
EurosportHD,mitv://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2
AstroSuperSport5,mitv://generationnexxxt.com:19806/d41f257d25e54a0aa09227bde87eccf5
NBA,mitv://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1
beINSports2,mitv://generationnexxxt.com:19806/65619d35000372e967236fc35ab64b39
爱尔达体育1台,mitv://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,mitv://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
爱尔达体育4台,mitv://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
SkySportsF1,mitv://generationnexxxt.com:19806/65791ef90003eb94316400fd79094faa
SkySportsArena,mitv://generationnexxxt.com:19806/65791ef8000e15953163ffb52b633954
SkySportsMainEvent,mitv://generationnexxxt.com:19806/65791ef800079cd23163fe0f44d92213
SkySportsCricket,mitv://generationnexxxt.com:19806/65791ef8000290523163fcb71a5c79e1
SkySportsMix,mitv://generationnexxxt.com:19806/65791ef7000cb6683163fb6f54195e6f
GolfChannel,mitv://generationnexxxt.com:19806/65619e930003f0fc6728c71226a25f2d

🎬YYY频道👉全网,#genre#
YY电影台01,http://cfss.cc/cdn/yy/1382749892.m3u8
YY电影台02,http://cfss.cc/cdn/yy/1382735573.m3u8
YY电影台03,http://cfss.cc/cdn/yy/24921161.m3u8
YY电影台04,http://cfss.cc/cdn/yy/1382736803.m3u8
YY电影台05,http://cfss.cc/cdn/yy/1354930924.m3u8
YY电影台06,http://cfss.cc/cdn/yy/1382745095.m3u8
YY电影台07,http://cfss.cc/cdn/yy/1355171357.m3u8
YY电影台08,http://cfss.cc/cdn/yy/24066336.m3u8
YY电影台09,http://cfss.cc/cdn/yy/1354143966.m3u8
YY李连杰台,http://cfss.cc/cdn/yy/1459869766.m3u8
YY成龍影院,http://cfss.cc/cdn/yy/1354888751.m3u8
YY林正英频,http://cfss.cc/cdn/yy/1351505899.m3u8
YY林正英道,http://cfss.cc/cdn/yy/1353685311.m3u8
YY電影輪播,http://cfss.cc/cdn/yy/1353059120.m3u8
YY歐美電影,http://cfss.cc/cdn/yy/24923327.m3u8
YY歐美科幻,http://cfss.cc/cdn/yy/37988782.m3u8
YY歐美動作,http://cfss.cc/cdn/yy/1382745089.m3u8
YY連續劇台,http://cfss.cc/cdn/yy/1352227227.m3u8
YY剧场频道,http://cfss.cc/cdn/yy/1382702247.m3u8
YY剧场怀旧,http://cfss.cc/cdn/yy/1382627144.m3u8
YY电影台01,http://live.iill.top/yy.php?id=1382749892
YY电影台02,http://live.iill.top/yy.php?id=1382735573
YY电影台03,http://live.iill.top/yy.php?id=24921161
YY电影台04,http://live.iill.top/yy.php?id=1382736803
YY电影台05,http://live.iill.top/yy.php?id=1354930924
YY电影台06,http://live.iill.top/yy.php?id=1382745095
YY电影台07,http://live.iill.top/yy.php?id=1355171357
YY电影台08,http://live.iill.top/yy.php?id=24066336
YY电影台09,http://live.iill.top/yy.php?id=1354143966
YY李连杰台,http://live.iill.top/yy.php?id=1459869766
YY成龍影院,http://live.iill.top/yy.php?id=1354888751
YY林正英频,http://live.iill.top/yy.php?id=1351505899
YY林正英道,http://live.iill.top/yy.php?id=1353685311
YY電影輪播,http://live.iill.top/yy.php?id=1353059120
YY歐美電影,http://live.iill.top/yy.php?id=24923327
YY歐美科幻,http://live.iill.top/yy.php?id=37988782
YY歐美動作,http://live.iill.top/yy.php?id=1382745089
YY連續劇台,http://live.iill.top/yy.php?id=1352227227
YY剧场频道,http://live.iill.top/yy.php?id=1382702247
YY剧场怀旧,http://live.iill.top/yy.php?id=1382627144
YY电影台01,http://dns.yiandrive.com:15907/yy/1382749892
YY电影台02,http://dns.yiandrive.com:15907/yy/1382735573
YY电影台03,http://dns.yiandrive.com:15907/yy/24921161
YY电影台04,http://dns.yiandrive.com:15907/yy/1382736803
YY电影台05,http://dns.yiandrive.com:15907/yy/1354930924
YY电影台06,http://dns.yiandrive.com:15907/yy/1382745095
YY电影台07,http://dns.yiandrive.com:15907/yy/1355171357
YY电影台08,http://dns.yiandrive.com:15907/yy/24066336
YY电影台09,http://dns.yiandrive.com:15907/yy/1354143966
YY李连杰台,http://dns.yiandrive.com:15907/yy/1459869766
YY成龍影院,http://dns.yiandrive.com:15907/yy/1354888751
YY林正英频,http://dns.yiandrive.com:15907/yy/1351505899
YY林正英道,http://dns.yiandrive.com:15907/yy/1353685311
YY電影輪播,http://dns.yiandrive.com:15907/yy/1353059120
YY歐美電影,http://dns.yiandrive.com:15907/yy/24923327
YY歐美科幻,http://dns.yiandrive.com:15907/yy/37988782
YY歐美動作,http://dns.yiandrive.com:15907/yy/1382745089
YY連續劇台,http://dns.yiandrive.com:15907/yy/1352227227
YY剧场频道,http://dns.yiandrive.com:15907/yy/1382702247
YY剧场怀旧,http://dns.yiandrive.com:15907/yy/1382627144
YY电影台01,http://120.77.28.4:8648/yy/1382749892
YY电影台02,http://120.77.28.4:8648/yy/1382735573
YY电影台03,http://120.77.28.4:8648/yy/24921161
YY电影台04,http://120.77.28.4:8648/yy/1382736803
YY电影台05,http://120.77.28.4:8648/yy/1354930924
YY电影台06,http://120.77.28.4:8648/yy/1382745095
YY电影台07,http://120.77.28.4:8648/yy/1355171357
YY电影台08,http://120.77.28.4:8648/yy/24066336
YY电影台09,http://120.77.28.4:8648/yy/1354143966
YY李连杰台,http://120.77.28.4:8648/yy/1459869766
YY成龍影院,http://120.77.28.4:8648/yy/1354888751
YY林正英频,http://120.77.28.4:8648/yy/1351505899
YY林正英道,http://120.77.28.4:8648/yy/1353685311
YY電影輪播,http://120.77.28.4:8648/yy/1353059120
YY歐美電影,http://120.77.28.4:8648/yy/24923327
YY歐美科幻,http://120.77.28.4:8648/yy/37988782
YY歐美動作,http://120.77.28.4:8648/yy/1382745089
YY連續劇台,http://120.77.28.4:8648/yy/1352227227
YY剧场频道,http://120.77.28.4:8648/yy/1382702247
YY剧场怀旧,http://120.77.28.4:8648/yy/1382627144
YY电影台01,http://live.metshop.top/yy/1382749892
YY电影台02,http://live.metshop.top/yy/1382735573
YY电影台03,http://live.metshop.top/yy/24921161
YY电影台04,http://live.metshop.top/yy/1382736803
YY电影台05,http://live.metshop.top/yy/1354930924
YY电影台06,http://live.metshop.top/yy/1382745095
YY电影台07,http://live.metshop.top/yy/1355171357
YY电影台08,http://live.metshop.top/yy/24066336
YY电影台09,http://live.metshop.top/yy/1354143966
YY李连杰台,http://live.metshop.top/yy/1459869766
YY成龍影院,http://live.metshop.top/yy/1354888751
YY林正英频,http://live.metshop.top/yy/1351505899
YY林正英道,http://live.metshop.top/yy/1353685311
YY電影輪播,http://live.metshop.top/yy/1353059120
YY歐美電影,http://live.metshop.top/yy/24923327
YY歐美科幻,http://live.metshop.top/yy/37988782
YY歐美動作,http://live.metshop.top/yy/1382745089
YY連續劇台,http://live.metshop.top/yy/1352227227
YY剧场频道,http://live.metshop.top/yy/1382702247
YY剧场怀旧,http://live.metshop.top/yy/1382627144
YY电影台01,http://www.goodiptv.club/yy/1382749892
YY电影台02,http://www.goodiptv.club/yy/1382735573
YY电影台03,http://www.goodiptv.club/yy/24921161
YY电影台04,http://www.goodiptv.club/yy/1382736803
YY电影台05,http://www.goodiptv.club/yy/1354930924
YY电影台06,http://www.goodiptv.club/yy/1382745095
YY电影台07,http://www.goodiptv.club/yy/1355171357
YY电影台08,http://www.goodiptv.club/yy/24066336
YY电影台09,http://www.goodiptv.club/yy/1354143966
YY李连杰台,http://www.goodiptv.club/yy/1459869766
YY成龍影院,http://www.goodiptv.club/yy/1354888751
YY林正英频,http://www.goodiptv.club/yy/1351505899
YY林正英道,http://www.goodiptv.club/yy/1353685311
YY電影輪播,http://www.goodiptv.club/yy/1353059120
YY歐美電影,http://www.goodiptv.club/yy/24923327
YY歐美科幻,http://www.goodiptv.club/yy/37988782
YY歐美動作,http://www.goodiptv.club/yy/1382745089
YY連續劇台,http://www.goodiptv.club/yy/1352227227
YY剧场频道,http://www.goodiptv.club/yy/1382702247
YY剧场怀旧,http://www.goodiptv.club/yy/1382627144
YY电影台01,http://epg.112114.eu.org/yy/1382749892
YY电影台02,http://epg.112114.eu.org/yy/1382735573
YY电影台03,http://epg.112114.eu.org/yy/24921161
YY电影台04,http://epg.112114.eu.org/yy/1382736803
YY电影台05,http://epg.112114.eu.org/yy/1354930924
YY电影台06,http://epg.112114.eu.org/yy/1382745095
YY电影台07,http://epg.112114.eu.org/yy/1355171357
YY电影台08,http://epg.112114.eu.org/yy/24066336
YY电影台09,http://epg.112114.eu.org/yy/1354143966
YY李连杰台,http://epg.112114.eu.org/yy/1459869766
YY成龍影院,http://epg.112114.eu.org/yy/1354888751
YY林正英频,http://epg.112114.eu.org/yy/1351505899
YY林正英道,http://epg.112114.eu.org/yy/1353685311
YY電影輪播,http://epg.112114.eu.org/yy/1353059120
YY歐美電影,http://epg.112114.eu.org/yy/24923327
YY歐美科幻,http://epg.112114.eu.org/yy/37988782
YY歐美動作,http://epg.112114.eu.org/yy/1382745089
YY連續劇台,http://epg.112114.eu.org/yy/1352227227
YY剧场频道,http://epg.112114.eu.org/yy/1382702247
YY剧场怀旧,http://epg.112114.eu.org/yy/1382627144

🎬电影轮播,#genre#
科幻动作经典喜剧,http://live.iill.top/douyu.php?id=4332
经典科幻动作灾难巨兽,http://live.iill.top/douyu.php?id=252802
电影星爷,http://live.iill.top/douyu.php?id=122402
电影英叔,http://live.iill.top/douyu.php?id=7356023
吃米滴虫,http://live.iill.top/douyu.php?id=315457
高分电影,http://live.iill.top/douyu.php?id=7254536
豆瓣高分,http://live.iill.top/douyu.php?id=8770422
漫威影院,http://live.iill.top/douyu.php?id=6140589
特辑电影,http://live.iill.top/douyu.php?id=3637778
粤语电影,http://live.iill.top/douyu.php?id=1226741
国产电影,http://live.iill.top/douyu.php?id=5423
精彩电影,http://live.iill.top/douyu.php?id=9650887
喜剧电影,http://live.iill.top/douyu.php?id=323876
动作电影,http://live.iill.top/douyu.php?id=6763930
恐怖电影,http://live.iill.top/douyu.php?id=218859
恐怖鬼怪,http://live.iill.top/douyu.php?id=1165374
童年阴影,http://live.iill.top/douyu.php?id=2935323
惊悚电影,http://live.iill.top/douyu.php?id=96577
粤语电影,http://live.iill.top/douyu.php?id=6566671
华语影视,http://live.iill.top/douyu.php?id=3928
神乐影视,http://live.iill.top/douyu.php?id=85894
周末影院,http://live.iill.top/douyu.php?id=3637765
周末电影,http://live.iill.top/douyu.php?id=3637726
兔子影厅,http://live.iill.top/douyu.php?id=8985415
冰冰影厅,http://live.iill.top/douyu.php?id=74374
刀刀影院,http://live.iill.top/douyu.php?id=747764
奶虫影院,http://live.iill.top/douyu.php?id=263824
贝爷壹厅,http://live.iill.top/douyu.php?id=252802
贝爷贰厅,http://live.iill.top/douyu.php?id=4332
贝爷叁厅,http://live.iill.top/douyu.php?id=36337
凌儿影院,http://live.iill.top/douyu.php?id=1377142
云宝影院,http://live.iill.top/douyu.php?id=7305938
花卷影院,http://live.iill.top/douyu.php?id=52787
菜园小饼,http://live.iill.top/douyu.php?id=1735337
米娅影院,http://live.iill.top/douyu.php?id=6537888
橙記港剧,http://live.iill.top/douyu.php?id=4549169
大宝影视,http://live.iill.top/douyu.php?id=805235
蚂蚱影视,http://live.iill.top/douyu.php?id=6079455
怡寶影视,http://live.iill.top/douyu.php?id=434971
圆子影视,http://live.iill.top/douyu.php?id=6566658
贝贝影视,http://live.iill.top/douyu.php?id=431460
可乐影视,http://live.iill.top/douyu.php?id=20415
萌牛影视,http://live.iill.top/douyu.php?id=7494871
兔兔影视,http://live.iill.top/douyu.php?id=1504768
无双影视,http://live.iill.top/douyu.php?id=4870914
下饭神剧,http://live.iill.top/douyu.php?id=276200
古装神剧,http://live.iill.top/douyu.php?id=338759
晚湾影视,http://live.iill.top/douyu.php?id=9461178
酒染影视,http://live.iill.top/douyu.php?id=7550220
芊珏影视,http://live.iill.top/douyu.php?id=8814650
热门港剧,http://live.iill.top/douyu.php?id=5522351
盗墓剧集,http://live.iill.top/douyu.php?id=9292503
金庸武侠,http://live.iill.top/douyu.php?id=7644931
国产剧集,http://live.iill.top/douyu.php?id=8157860
国产剧场,http://live.iill.top/douyu.php?id=308752
爱情公寓,http://live.iill.top/douyu.php?id=2838296
经典剧集,http://live.iill.top/douyu.php?id=6863367
李卫当官,http://live.iill.top/douyu.php?id=7473576
龙门镖局,http://live.iill.top/douyu.php?id=9650860
雍正王朝,http://live.iill.top/douyu.php?id=4944033
雍正帝王,http://live.iill.top/douyu.php?id=9650836
隋唐演义,http://live.iill.top/douyu.php?id=7552568
大宋神探,http://live.iill.top/douyu.php?id=7784862
音乐欣赏,http://live.iill.top/douyu.php?id=3186217
舌尖美食,http://live.iill.top/douyu.php?id=9650849
篮球人物,http://live.iill.top/douyu.php?id=8434598
史君说剧,http://live.iill.top/douyu.php?id=9419771
史剧解说,http://live.iill.top/douyu.php?id=297689
老秦说剧,http://live.iill.top/douyu.php?id=9650131
老蔡解说,http://live.iill.top/douyu.php?id=8869614
长片短解,http://live.iill.top/douyu.php?id=9410946
宇哥解说,http://live.iill.top/douyu.php?id=8651489
夜魔人老王,http://live.iill.top/douyu.php?id=610972
皮皮看动漫,http://live.iill.top/douyu.php?id=9837291
开心锤动漫,http://live.iill.top/douyu.php?id=9018297
拳叔二次元,http://live.iill.top/douyu.php?id=9484105
老邪说电影,http://live.iill.top/douyu.php?id=9222870
洗碗君解说,http://live.iill.top/douyu.php?id=9446706
百晓生说剧,http://live.iill.top/douyu.php?id=9649681
百晓生解说,http://live.iill.top/douyu.php?id=9653063
小司马说剧,http://live.iill.top/douyu.php?id=4808115
小司马解说,http://live.iill.top/douyu.php?id=9660127
星君说电影,http://live.iill.top/douyu.php?id=8014467
刘哔讲电影,http://live.iill.top/douyu.php?id=2632223
老王说电影,http://live.iill.top/douyu.php?id=9687733
贤于说电影,http://live.iill.top/douyu.php?id=9461990
牛叔说电影,http://live.iill.top/douyu.php?id=2758565
侃片大师兄,http://live.iill.top/douyu.php?id=9338839
虫哥说电影,http://live.iill.top/douyu.php?id=8915074
电影迷小雅,http://live.iill.top/douyu.php?id=9639225
1900影剧室,http://live.iill.top/douyu.php?id=7796193
刘老师说电影,http://live.iill.top/douyu.php?id=8317926
来呀官人解说,http://live.iill.top/douyu.php?id=9986305
科幻Fans布玛,http://live.iill.top/douyu.php?id=3508304
小片片说大片,http://live.iill.top/douyu.php?id=4258555
大片片说小片,http://live.iill.top/douyu.php?id=7489563
火龙果说电影,http://live.iill.top/douyu.php?id=9559158
鬼片恐怖惊悚,http://live.iill.top/douyu.php?id=2935323
恐怖故事,http://live.iill.top/douyu.php?id=2337939
科幻动作经典喜剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332
经典科幻动作灾难巨兽,http://huanqiuzhibo.cn/manifest/douyu.php?id=252802
电影英叔,http://huanqiuzhibo.cn/manifest/douyu.php?id=7356023
吃米滴虫,http://huanqiuzhibo.cn/manifest/douyu.php?id=315457
高分电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=7254536
豆瓣高分,http://huanqiuzhibo.cn/manifest/douyu.php?id=8770422
漫威影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6140589
特辑电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
